35.035// Avg:35.0175
38.3258818135884// Avg:36.8376404047218
38.364207695402// Avg:36.8389575464739
38.4025719030974// Avg:36.8403054898848
38.4409744750005// Avg:36.8416841884077
38.4794154494755// Avg:36.8430935956892
38.517894864925// Avg:36.8445336655681
37,3623580189772// Avg:36,8449785318511 /// Deviation: 3 // on 22:05:54
37.3997203769962// Avg:36.8454547051088
37.4371200973732// Avg:36.8459621368346
37.4745572174706// Avg:36.8465007787203
37.5120317746881// Avg:36.8470705826552
37.5495438064628// Avg:36.8476715007252
37.5870933502692// Avg:36.848303485212
37.6246804436195// Avg:36.8489664885923
37.6623051240631// Avg:36.8496604635373
37.6999674291872// Avg:36.8503853629112
36,1919687320197// Avg:36,849824531028 /// Deviation: 4 // on 22:06:29
36.2281607007517// Avg:36.8492954554278
35,8658790937442// Avg:36,848459217025 /// Deviation: 1 // on 22:06:36
35.9017449728379// Avg:36.8476548718727
35.9376467178108// Avg:36.8468823691953
35.9735843645286// Avg:36.8461416584195
36.0095579488931// Avg:36.8454326891741
36.045567506842// Avg:36.844755411289
36.0816130743488// Avg:36.8441097747941
36.1176946874232// Avg:36.8434957299189
36.1538123821106// Avg:36.8429132270914
36.1899661944927// Avg:36.8423622169373
36.2261561606872// Avg:36.8418426502794
36.2623823168479// Avg:36.8413544781366
36.2986446991648// Avg:36.8408976517234
36.3349433438639// Avg:36.8404721224485
36.3712782872078// Avg:36.8400778419146
36,0075655043357// Avg:36,8393788391123 /// Deviation: 1 // on 22:07:20
36.04357306984// Avg:36.8387112168226
36.0796166429099// Avg:36.8380749263164
36.1156962595528// Avg:36.8374699190578
36.1518119558123// Avg:36.8368961467037
36.1879637677682// Avg:36.8363535611025
36.2241517315359// Avg:36.8358421142942
36.2603758832675// Avg:36.8353617585087
36.2966362591507// Avg:36.8349124461656
36.3329328954099// Avg:36.8344941298733
36.3692658283053// Avg:36.8341067624282
36.4056350941336// Avg:36.833750296814
36.4420407292277// Avg:36.8334246862009
36.478482769957// Avg:36.8331298839449
34,2897738037595// Avg:36,8310192149987 /// Deviation: 5 // on 22:08:11
34.3240635775633// Avg:36.8289404789809
34.3583876411409// Avg:36.8268936249313
34.392746028782// Avg:36.8248786020868
34.4271387748108// Avg:36.8228953598806
34.4615659135856// Avg:36.8209438479416
34.4960274794992// Avg:36.8190240160931
34.5305235069787// Avg:36.8171358143529
33,8399130368391// Avg:36,8146813850227 /// Deviation: 2 // on 22:08:52
33.8737529498759// Avg:36.8122588739559
33.9076267028258// Avg:36.8098682301937
33.9415343295286// Avg:36.8075094029727
32,9232882996428// Avg:36,8043177668977 /// Deviation: 3 // on 22:09:02
32.9562115879424// Avg:36.8011584022187
32.9891677995304// Avg:36.7980312565233
33.0221569673299// Avg:36.7949362775978
33.0551791242972// Avg:36.7918734134263
33.0882343034215// Avg:36.7888426121907
33.1213225377249// Avg:36.7858438222688
33.1544438602627// Avg:36.7828769922345
33.1875983041229// Avg:36.7799420708564
33.220785902427// Avg:36.7770390070975
33.2540066883295// Avg:36.774167750114
33.2872606950178// Avg:36.7713282492548
33.3205479557128// Avg:36.7685204540607
33.3538685036685// Avg:36.7657443142636
33.3872223721722// Avg:36.7629997797859
33.4206095945444// Avg:36.7602868007394
33.4540302041389// Avg:36.7576053274251
33.4874842343431// Avg:36.7549553103318
33.5209717185774// Avg:36.7523367001361
33.554492690296// Avg:36.7497494477009
33.5880471829863// Avg:36.7471935040754
33.6216352301693// Avg:36.7446688204939
33.6552568653994// Avg:36.7421753483752
33.6889121222648// Avg:36.7397130393219
33.7226010343871// Avg:36.7372818451197
33.7563236354215// Avg:36.7348817177367
33.7900799590569// Avg:36.7325126093226
33,4521791594663// Avg:36,7298756853276 /// Deviation: 1 // on 22:09:33
33.4856313386258// Avg:36.7272698665752
33.5191169699644// Avg:36.7246951050209
33.5526360869344// Avg:36.7221513528011
33.5861887230213// Avg:36.7196385622324
33.6197749117443// Avg:36.7171566858109
33.6533946866561// Avg:36.7147056762115
33.6870480813427// Avg:36.7122854862876
33.7207351294241// Avg:36.7098960690696
33.7544558645535// Avg:36.7075373777652
33.7882103204181// Avg:36.7052093657577
33.8219985307385// Avg:36.7029119866063
33.8558205292692// Avg:36.7006451940447
33.8896763497985// Avg:36.6984089419809
33.9235660261483// Avg:36.6962031844961
33.9574895921744// Avg:36.6940278758446
33.9914470817666// Avg:36.6918829704524
34.0254385288484// Avg:36.6897684229175
34.0594639673772// Avg:36.6876841880082
34.0935234313446// Avg:36.6856302206632
34.1276169547759// Avg:36.6836064759908
34.1617445717307// Avg:36.6816129092681
34.1959063163025// Avg:36.6796494759403
34.2301022226188// Avg:36.6777161316204
33,8878012003926// Avg:36,6755158832519 /// Deviation: 1 // on 22:10:24
33.921689001593// Avg:36.6733458069071
33.9556106905946// Avg:36.6712058579966
33.9895663012852// Avg:36.6690959920983
34.0235558675864// Avg:36.6670161649564
34.057579423454// Avg:36.6649663324807
34.0916370028775// Avg:36.6629464507463
34.1257286398804// Avg:36.6609564759927
34.1598543685202// Avg:36.6589963646232
34.1940142228888// Avg:36.6570660732045
34.2282082371117// Avg:36.6551655584658
33,8859261547405// Avg:36,6530003986505 /// Deviation: 1 // on 22:10:46
33.9198120808953// Avg:36.6508650952773
33.9537318929762// Avg:36.6487596048773
33.9876856248692// Avg:36.6466838841441
34.021673310494// Avg:36.6446378899324
34.0556949838045// Avg:36.6426215792578
34.0897506787883// Avg:36.6406349092964
34.1238404294671// Avg:36.6386778373836
34.1579642698966// Avg:36.6367503210141
34.1921222341665// Avg:36.6348523178411
34.2263143564006// Avg:36.6329837856755
34.260540670757// Avg:36.6311446824857
34.2948012114278// Avg:36.6293349663965
34.3290960126392// Avg:36.6275545956893
34.3634251086519// Avg:36.6258035288006
33,6761566064788// Avg:36,6235240489534 /// Deviation: 2 // on 22:11:36
33.7098327630853// Avg:36.6212740942925
33.7435425958484// Avg:36.6190536224573
33.7772861384442// Avg:36.6168625912437
33.8110634245827// Avg:36.6147009586038
33.8448744880073// Avg:36.6125686826449
33.8787193624953// Avg:36.6104657216294
33.9125980818578// Avg:36.6083920339739
33,2343461202206// Avg:36,6058006008604 /// Deviation: 2 // on 22:12:03
33.2675804663408// Avg:36.6032386514095
33.3008480468072// Avg:36.6007061432772
33.334148894854// Avg:36.5982030342745
33.3674830437488// Avg:36.5957292823675
33.4008505267926// Avg:36.5932848456762
33.4342513773194// Avg:36.5908696824741
33.4676856286967// Avg:36.5884837511878
32,7983319161228// Avg:36,5855905055122 /// Deviation: 2 // on 22:12:31
32.8311302480389// Avg:36.5827266914332
32.8639613782869// Avg:36.5798922666519
32.8968253396652// Avg:36.5770871890228
32.9297221650049// Avg:36.574311416554
32.9626518871699// Avg:36.5715649074062
32.9956145390571// Avg:36.5688476198922
33.0286101535961// Avg:36.5661595124767
33.0616387637497// Avg:36.563500543775
33.0947004025135// Avg:36.5608706725535
33.127795102916// Avg:36.558269857728
33.1609228980189// Avg:36.5556980583641
33.1940838209169// Avg:36.5531552336762
33.2272779047378// Avg:36.5506413430269
33.2605051826426// Avg:36.5481563459269
33.2937656878252// Avg:36.545700202034
33.327059453513// Avg:36.5432728711528
33.3603865129665// Avg:36.540874313234
33.3937468994795// Avg:36.5385044883743
33.427140646379// Avg:36.5361633568152
33.4605677870254// Avg:36.5338508789432
33.4940283548124// Avg:36.5315670152887
33.5275223831672// Avg:36.5293117265259
33.5610499055504// Avg:36.5270849734719
33.5946109554559// Avg:36.5248867170865
33.6282055664114// Avg:36.5227169184718
33.6618337719778// Avg:36.5205755388711
33.6954956057497// Avg:36.5184625396691
33.7291911013555// Avg:36.5163778823908
33.7629202924569// Avg:36.5143215287016
33.7966832127493// Avg:36.5122934404061
33.8304798959621// Avg:36.5102935794483
33.864310375858// Avg:36.5083219079106
33.8981746862339// Avg:36.5063783880136
33.9320728609201// Avg:36.5044629821154
33.966004933781// Avg:36.5025756527115
33.9999709387148// Avg:36.5007163624336
32,9799718105534// Avg:36,4981025951345 /// Deviation: 3 // on 22:13:59
33.0129517823639// Avg:36.4955171716829
33.0459647341463// Avg:36.4929600534935
33.0790106988804// Avg:36.4904312021197
33.1120897095793// Avg:36.4879305792533
33.1452017992889// Avg:36.4854581467237
33.1783470010882// Avg:36.4830138664978
33.2115253480893// Avg:36.4805977006792
33.2447368734374// Avg:36.4782096115078
33.2779816103108// Avg:36.4758495613594
33.3112595919211// Avg:36.4735175127452
33.344570851513// Avg:36.4712134283113
33.3779154223645// Avg:36.4689372708382
33.4112933377869// Avg:36.4666890032404
33.4447046311247// Avg:36.4644685885658
33.4781493357558// Avg:36.4622759899955
33.5116274850916// Avg:36.4601111708429
33.5451391125766// Avg:36.4579740945539
33.5786842516892// Avg:36.4558647247056
33.6122629359409// Avg:36.4537830250067
33.6458751988769// Avg:36.4517289592963
33.6795210740757// Avg:36.4497024915439
33.7132005951498// Avg:36.447703585849
33.746913795745// Avg:36.4457322064401
33.7806607095407// Avg:36.4437883176751
33.8144413702502// Avg:36.4418718840399
33.8482558116205// Avg:36.4399828701489
33.8821040674321// Avg:36.4381212407437
33.9159861714995// Avg:36.4362869606933
33.949902157671// Avg:36.4344799949934
33.9838520598287// Avg:36.432700308766
34.0178359118885// Avg:36.4309478672589
34.0518537478004// Avg:36.4292226358452
34.0859056015482// Avg:36.4275245800232
34.1199915071498// Avg:36.4258536654158
34.1541114986569// Avg:36.4242098577698
34.1882656101556// Avg:36.4225931229559
34.2224538757657// Avg:36.421003426968
34.2566763296415// Avg:36.419440735923
34.2909330059711// Avg:36.4179050160602
34.3252239389771// Avg:36.4163962337407
34.3595491629161// Avg:36.4149143554476
34.393908712079// Avg:36.413459347785
33,0181523635959// Avg:36,4110166808899 /// Deviation: 4 // on 22:16:03
33.0511705159594// Avg:36.4086012630862
33.0842216864754// Avg:36.4062130593674
33.1173059081619// Avg:36.4038520348511
32,7861328490803// Avg:36,4012568274007 /// Deviation: 1 // on 22:16:18
32.8189189819293// Avg:36.3986888432821
32.8517379009113// Avg:36.3961480474781
32.8845896388122// Avg:36.3936344050954
32.917474228451// Avg:36.3911478813639
32.9503917026794// Avg:36.3886884416365
32.9833420943821// Avg:36.3862560513884
33.0163254364765// Avg:36.3838506762172
33.049341761913// Avg:36.3814722818418
33.0823911036749// Avg:36.3791208341026
33.1154734947786// Avg:36.3767962989606
33.1485889682734// Avg:36.3744986424975
33.1817375572416// Avg:36.3722278309148
33.2149192947989// Avg:36.3699838305337
33.2481342140937// Avg:36.3677666077948
33.2813823483078// Avg:36.3655761292572
33.3146637306561// Avg:36.3634123615986
33.3479783943867// Avg:36.3612752716148
33.3813263727811// Avg:36.359164826219
33.4147076991539// Avg:36.3570809924419
33.448122406853// Avg:36.3550237374308
33.4815705292599// Avg:36.3529930284498
33.5150520997892// Avg:36.3509888328787
33.5485671518889// Avg:36.3490111182132
33.5821157190408// Avg:36.3470598520643
33.6156978347599// Avg:36.3451350021578
33.6493135325946// Avg:36.3432365363342
33.6829628461272// Avg:36.341364422548
33.7166458089734// Avg:36.3395186288675
33.7503624547823// Avg:36.3376991234746
33.7841128172371// Avg:36.3359058746641
33.8178969300544// Avg:36.3341388508433
33.8517148269844// Avg:36.332398020532
33.8855665418114// Avg:36.3306833523619
33.9194521083532// Avg:36.3289948150762
33.9533715604616// Avg:36.3273323775293
33.987324932022// Avg:36.3256960086863
34.021312256954// Avg:36.3240856776228
34.055333569211// Avg:36.3225013535248
34.0893889027802// Avg:36.3209430056876
34.123478291683// Avg:36.319410603516
34.1576017699747// Avg:36.317904116524
34.1917593717446// Avg:36.316423514334
34.2259511311164// Avg:36.314968766677
34.2601770822475// Avg:36.3135398433915
34.2944372593298// Avg:36.3121367144242
34.3287316965891// Avg:36.3107593498284
34.3630604282857// Avg:36.3094077197649
34.397423488714// Avg:36.3080817945007
34.4318209122027// Avg:36.306781544409
34.4662527331149// Avg:36.305506939969
34.500718985848// Avg:36.3042579517655
34.5352197048338// Avg:36.3030345504882
34.5697549245387// Avg:36.3018367069319
34.6043246794632// Avg:36.3006643919958
34.6389290041427// Avg:36.2995175766833
34.6735679331468// Avg:36.2983962321015
34.70824150108// Avg:36.2973003294613
32,6257470110152// Avg:36,2947717114734 /// Deviation: 5 // on 22:19:58
32.6583727580262// Avg:36.2922690280918
32.6910311307842// Avg:36.289792248245
32.723722161915// Avg:36.2873413409691
32.7564458840769// Avg:36.2849162754081
32.789202329961// Avg:36.2825170208127
32.821991532291// Avg:36.2801435465407
32.8548135238232// Avg:36.2777958220564
32.8876683373471// Avg:36.2754738169298
32.9205560056844// Avg:36.2731775008373
32.9534765616901// Avg:36.2709068435602
32.9864300382518// Avg:36.2686618149851
33.01941646829// Avg:36.2664423851035
33.0524358847583// Avg:36.2642485240111
33.0854883206431// Avg:36.2620802019078
33.1185738089637// Avg:36.2599373890974
33.1516923827727// Avg:36.2578200559868
33.1848440751555// Avg:36.2557281730863
33.2180289192306// Avg:36.2536617110089
33.2512469481498// Avg:36.2516206404699
33.284498195098// Avg:36.2496049322869
33.3177826932931// Avg:36.2476145573792
33.3511004759864// Avg:36.2456494867677
33.3844515764624// Avg:36.2437096915743
33.4178360280388// Avg:36.2417951430217
33.4512538640669// Avg:36.2399058124334
33.4847051179309// Avg:36.2380416712328
33.5181898230489// Avg:36.2362026909433
33.5517080128719// Avg:36.2343888431878
33.5852597208848// Avg:36.2326000996886
33.6188449806057// Avg:36.2308364322669
33.6524638255863// Avg:36.2290978128423
33.6861162894119// Avg:36.2273842134329
33.7198024057013// Avg:36.225695606155
33.753522208107// Avg:36.2240319632223
33.7872757303151// Avg:36.2223932569459
33.8210630060454// Avg:36.2207794597343
33.8548840690515// Avg:36.2191905440925
33.8887389531205// Avg:36.217626482622
33.9226276920736// Avg:36.2160872480207
33.9565503197657// Avg:36.2145728130822
33.9905068700855// Avg:36.2130831506957
34.0244973769555// Avg:36.2116182338458
34.0585218743325// Avg:36.2101780356121
34.0925803962068// Avg:36.2087625291686
34.126672976603// Avg:36.2073716877841
34.1607996495796// Avg:36.2060054848214
34.1949604492292// Avg:36.2046638937369
34.2291554096784// Avg:36.2033468880809
34.2633845650881// Avg:36.2020544414966
34.2976479496532// Avg:36.2007865277204
34.3319455976029// Avg:36.1995431205813
34.3662775432005// Avg:36.1983241940006
34.4006438207437// Avg:36.1971297219918
34.4350444645644// Avg:36.1959596786601
34.469479509029// Avg:36.1948140382025
34.503948988538// Avg:36.193692774907
34.5384529375265// Avg:36.1925958631526
34.5729913904641// Avg:36.1915232774091
34.6075643818545// Avg:36.1904749922367
34.6421719462364// Avg:36.1894509822856
34.6768141181826// Avg:36.1884512222961
34.7114909323008// Avg:36.187475687098
34.7462024232331// Avg:36.1865243516103
34.7809486256563// Avg:36.1855971908412
34.815729574282// Avg:36.1846941798876
34.8505453038563// Avg:36.183815293935
34.8853958491601// Avg:36.1829605082571
34,5365418906685// Avg:36,1818773381139 /// Deviation: 1 // on 22:25:08
34.5710784325592// Avg:36.1808182987283
34.6056495109918// Avg:36.1797833652278
34.6402551605028// Avg:36.1787725128281
34.6748954156633// Avg:36.1777857168326
34.7095703110789// Avg:36.1768229526321
34.74427988139// Avg:36.1758841957047
34.7790241612714// Avg:36.1749694216153
34.8138031854327// Avg:36.1740786060157
34.8486169886181// Avg:36.173211724644
34.8834656056067// Avg:36.1723687533244
34.9183490712123// Avg:36.171549667967
34.9532674202835// Avg:36.1707544445677
34.9882206877038// Avg:36.1699830592078
35.0232089083915// Avg:36.1692354880534
35.0582321172999// Avg:36.1685117073558
35.0932903494172// Avg:36.1678116934509
35.1283836397666// Avg:36.1671354227589
35.1635120234064// Avg:36.166482871784
35.1986755354298// Avg:36.1658540171145
35.2338742109652// Avg:36.1652488354222
35.2691080851762// Avg:36.1646673034623
35.3043771932614// Avg:36.164109398073
35.3396815704546// Avg:36.1635750961757
35.3750212520251// Avg:36.163064374774
35.4103962732771// Avg:36.1625772109543
35.4458066695504// Avg:36.1621135818848
35.48125247622// Avg:36.1616734648158
35.5167337286962// Avg:36.1612568370793
35.5522504624249// Avg:36.1608636760886
35.5878027128873// Avg:36.1604939593381
35.6233905156002// Avg:36.1601476644034
35.6590139061158// Avg:36.1598247689406
35.6946729200219// Avg:36.1595252506863
35.7303675929419// Avg:36.1592490874574
35.7660979605349// Avg:36.1589962571507
35.8018640584954// Avg:36.1587667377428
35.8376659225539// Avg:36.1585605072899
35.8735035884764// Avg:36.1583775439274
35.9093770920649// Avg:36.1582178258697
35.945286469157// Avg:36.1580813314103
35.9812317556261// Avg:36.157968038921
36.0172129873818// Avg:36.1578779268522
36.0532302003692// Avg:36.1578109737322
36.0892834305695// Avg:36.1577671581675
36.1253727140001// Avg:36.1577464588422
36.1614980867141// Avg:36.1577488545177
36.1976595848008// Avg:36.1577743240329
36.2338572443856// Avg:36.1578228463035
36.27009110163// Avg:36.1578944003222
36.3063611927316// Avg:36.1579889651581
36.3426675539243// Avg:36.1581065199569
36.3790102214783// Avg:36.15824704394
36.4153892316997// Avg:36.1584105164052
36.4518046209314// Avg:36.1585969167257
36.4882564255524// Avg:36.1588062243504
36.5247446819779// Avg:36.1590384188032
36.5612694266599// Avg:36.1592934796833
36.5978306960866// Avg:36.1595713866645
36.6344285267827// Avg:36.1598721194955
36.6710629553094// Avg:36.1601956579992
36.7077340182647// Avg:36.1605419820727
36.744441752283// Avg:36.1609110716873
36.7811861940353// Avg:36.1613029068877
36.8179673802293// Avg:36.1617174677926
36.8547853476096// Avg:36.1621547345938
36.8916401329572// Avg:36.1626146875562
36.9285317730901// Avg:36.1630973070178
36.9654603048632// Avg:36.1636025733892
37.0024257651681// Avg:36.1641304671537
37.0394281909332// Avg:36.1646809688667
37.0764676191242// Avg:36.165254059156
37.1135440867433// Avg:36.1658497187211
37.15065763083// Avg:36.1664679283332
37.1878082884609// Avg:36.1671086688352
37.2249960967493// Avg:36.1677719211411
37.2622210928461// Avg:36.1684576662361
37.2994833139389// Avg:36.1691658851765
37.3367827972529// Avg:36.1698965590889
37.3741195800501// Avg:36.1706496691708
37.4114936996302// Avg:36.1714251966898
37.4489051933298// Avg:36.1722231229838
37.4863540985231// Avg:36.1730434294604
37.5238404526216// Avg:36.1738860975971
37.5613642930743// Avg:36.174751108941
37.5989256573673// Avg:36.1756384451082
37.6365245830247// Avg:36.1765480877844
37.6741611076077// Avg:36.1774800187239
37.7118352687153// Avg:36.17843421975
37.7495471039841// Avg:36.1794106727545
37.787296651088// Avg:36.1804093596976
35,5200588520228// Avg:36,1799994586996 /// Deviation: 5 // on 22:34:38
35.5555789108748// Avg:36.1796121010397
35.5911344897857// Avg:36.1792472668108
35.6267256242754// Avg:36.1789049361772
35.6623523498997// Avg:36.1785850893746
35.6980147022496// Avg:36.1782877067093
35.7337127169519// Avg:36.1780127685585
35.7694464296688// Avg:36.1777602553701
35.8052158760985// Avg:36.1775301476621
35.8410210919746// Avg:36.1773224260228
35.8768621130666// Avg:36.1771370711104
35.9127389751796// Avg:36.176974063653
35.9486517141548// Avg:36.1768333844481
35.984600365869// Avg:36.1767150143628
36.0205849662348// Avg:36.1766189343332
36.0566055512011// Avg:36.1765451253645
36.0926621567523// Avg:36.1764935685306
36.128754818909// Avg:36.1764642449744
36.1648835737279// Avg:36.1764571359067
36.2010484573017// Avg:36.1764722226069
36.237249505759// Avg:36.1765094864225
36.2734867552647// Avg:36.1765689087686
36.30976024202// Avg:36.1766504711282
36.346070002262// Avg:36.1767541550518
36.3824160722643// Avg:36.1768799421571
36.4187984883365// Avg:36.1770278141291
36.4552172868249// Avg:36.1771977527196
36.4916725041117// Avg:36.1773897397473
36.5281641766158// Avg:36.1776037570975
36.5646923407924// Avg:36.1778397867217
36.6012570331332// Avg:36.1780978106378
36.6378582901663// Avg:36.1783778109299
36.6744961484565// Avg:36.1786797697476
36.711170644605// Avg:36.1790036693065
36.7478818152496// Avg:36.1793494918876
36.7846296970648// Avg:36.1797172198373
36.8214143267619// Avg:36.1801068355671
36.8582357410886// Avg:36.1805183215535
36.8950939768297// Avg:36.1809516603377
36.9319890708066// Avg:36.1814068345259
36.9689210598774// Avg:36.1818838267884
37.0058899809373// Avg:36.1823826198599
37.0428958709182// Avg:36.1829031965393
37.0799387667891// Avg:36.1834455396894
37.1170187055559// Avg:36.1840096322367
37.1541357242615// Avg:36.1845954571715
37.1912898599857// Avg:36.1852029975474
37.2284811498457// Avg:36.1858322364812
37.2657096309956// Avg:36.186483157153
37.3029753406265// Avg:36.1871557428057
37.3402783159672// Avg:36.187849976745
37.3776185942831// Avg:36.1885658423392
37.4149962128774// Avg:36.189303323019
37.4524112090903// Avg:36.1900624022775
37.4898636202994// Avg:36.1908430636697
37.5273534839197// Avg:36.1916452908127
37.5648808374036// Avg:36.1924690673853
37.602445718241// Avg:36.1933143771281
36,4743723466938// Avg:36,1934827761512 /// Deviation: 3 // on 22:40:43
36.5108467190405// Avg:36.1936728144403
36.5473575657595// Avg:36.1938844749737
36.5839049233253// Avg:36.1941177407921
36.6204888282486// Avg:36.1943725949986
36.6571093170768// Avg:36.1946490207585
36.6937664263939// Avg:36.1949470012992
36.7304601928203// Avg:36.1952665199099
36.7671906530131// Avg:36.1956075599416
36.8039578436662// Avg:36.1959701048067
36.8407618015098// Avg:36.1963541379793
36.8776025633113// Avg:36.1967596429943
36.9144801658746// Avg:36.1971866034482
36.9513946460405// Avg:36.1976350029979
36.9883460406866// Avg:36.1981048253613
37.0253343867272// Avg:36.198596054317
37.062359721114// Avg:36.1991086737038
37.0994220808351// Avg:36.199642667421
37.1365215029159// Avg:36.2001980194278
37.1736580244188// Avg:36.2007747137435
37.2108316824432// Avg:36.2013727344473
37.2480425141257// Avg:36.2019920656779
37.2852905566398// Avg:36.2026326916335
37.3225758471965// Avg:36.2032945965718
37.3598984230437// Avg:36.2039777648095
37.3972583214667// Avg:36.2046821807226
37.4346555797882// Avg:36.2054078287456
37.472090235368// Avg:36.2061546933721
37.5095623256033// Avg:36.2069227591543
37.5470718879289// Avg:36.2077120107024
37.5846189598169// Avg:36.2085224326854
37.6222035787767// Avg:36.2093540098302
37.6598257823555// Avg:36.2102067269216
37.6974856081378// Avg:36.2110805688025
37.7351830937459// Avg:36.2119755203732
37,3578312628085// Avg:36,2126479709263 /// Deviation: 1 // on 22:44:52
37.3951890940713// Avg:36.2133415434325
37.4325842831654// Avg:36.2140562226469
37.4700168674485// Avg:36.214791993382
37.507486884316// Avg:36.2155488405078
37.5449943712003// Avg:36.2163267489518
37.5825393655715// Avg:36.2171257036983
37,2067139719158// Avg:36,2177040720608 /// Deviation: 1 // on 22:45:37
37.2439206858877// Avg:36.218303497653
37.2811646065736// Avg:36.2189239653173
37.3184457711802// Avg:36.2195654599531
37.3557642169513// Avg:36.220227966517
37.3931199811683// Avg:36.220911470022
37.4305131011495// Avg:36.2216159555381
37.4679436142506// Avg:36.2223414081916
37.5054115578649// Avg:36.2230878131653
37.5429169694227// Avg:36.223855155698
37,1674877997285// Avg:36,2244034605463 /// Deviation: 1 // on 22:46:37
37.2046552875282// Avg:36.2249727124784
37.2418599428158// Avg:36.2255628965935
37.2791018027586// Avg:36.2261739980472
37.3163809045613// Avg:36.2268060020509
37.3536972854659// Avg:36.2274588938722
37.3910509827514// Avg:36.2281326588339
37,0171404729239// Avg:36,2285892605781 /// Deviation: 1 // on 22:47:20
36,6469690681946// Avg:36,2288312384889 /// Deviation: 1 // on 22:47:21
36.6836160372628// Avg:36.2290941198754
36.7202996533001// Avg:36.229377889681
36.7570199529534// Avg:36.2296825329046
36.7937769729063// Avg:36.2300080346011
36.8305707498792// Avg:36.2303543798809
36.8674013206291// Avg:36.2307215539102
36.9042687219497// Avg:36.2311095419102
36.9411729906717// Avg:36.2315183291576
36,2023495308583// Avg:36,2315015461897 /// Deviation: 2 // on 22:48:10
36.2385518803891// Avg:36.2315056004359
36.2747904322695// Avg:36.231530476776
36.3110652227018// Avg:36.2315761601453
36.3473762879245// Avg:36.2316426355344
35,620428762166// Avg:36,2312919677929 /// Deviation: 2 // on 22:48:34
35.6560491909281// Avg:36.2309621267511
35.6917052401191// Avg:36.2306530970167
35.7273969453592// Avg:36.2303648632528
35.7631243423046// Avg:36.2300974101785
35.7988874666469// Avg:36.2298507225677
35.8346863541135// Avg:36.2296247852502
35.8705210404676// Avg:36.2294195831103
35.9063915615081// Avg:36.2292351010877
35.9422979530696// Avg:36.2290713241767
35.9782402510227// Avg:36.2289282374265
36.0142184912737// Avg:36.2288058259406
36.050232709765// Avg:36.2287040748773
36.0862829424747// Avg:36.2286229694488
36.1223692254172// Avg:36.2285624949218
36.1584915946426// Avg:36.2285226366167
36.1946500862373// Avg:36.2285033799081
36.2308447363235// Avg:36.2285047102243
36.2670755810598// Avg:36.228526613047
36.3033426566409// Avg:36.2285690739117
36.3396459992975// Avg:36.2286320784071
36.3759856452968// Avg:36.2287156121752
36.4123616309421// Avg:36.228819660911
36.4487739925731// Avg:36.2289442103627
36.4852227665656// Avg:36.2290892463311
36.5217079893322// Avg:36.22925475467
36.5582296973215// Avg:36.2294407212854
36.5947879270188// Avg:36.2296471321361
36.6313827149459// Avg:36.2298739732331
36.6680140976608// Avg:36.2301212306396
36.7046821117585// Avg:36.2303888904711
36.7413867938702// Avg:36.2306769388946
36.7781281806641// Avg:36.2309853621294
36.8149063088448// Avg:36.2313141464463
36.8517212151536// Avg:36.2316632781675
36.8885729363688// Avg:36.2320327436671
36.9254615093051// Avg:36.2324225293701
36.9623869708144// Avg:36.2328326217529
36.9993493577853// Avg:36.2332630073431
37.036348707143// Avg:36.2337136727189
37.0733850558502// Avg:36.2341846045098
37.110458440906// Avg:36.2346757893957
37.1475688993469// Avg:36.2351872141071
37.1847164682463// Avg:36.2357188654252
37.2219011847145// Avg:36.2362707301814
37.2591230858992// Avg:36.2368427952573
37.2963822089851// Avg:36.2374350475847
37.3336785911941// Avg:36.2380474741454
37.3710122697853// Avg:36.238680061971
37.4083832820551// Avg:36.2393327981429
37.4457916653372// Avg:36.2400056697922
37.4832374570025// Avg:36.2406986640995
29,986589965602// Avg:36,2372144809805 /// Deviation: 10 // on 22:53:08
30.0165765555676// Avg:36.2337508741178
30.0465931321232// Avg:36.2303078258474
30.0766397252553// Avg:36.2268853185612
30.1067163649805// Avg:36.223483334707
30.1368230813455// Avg:36.2201018567885
30.1669599044269// Avg:36.2167408673647
30.1971268643313// Avg:36.21340034905
30.2273239911956// Avg:36.2100802845143
30.2575513151868// Avg:36.2067806564825
29,6524002888831// Avg:36,2031494208218 /// Deviation: 2 // on 22:53:56
29.682052689172// Avg:36.1995386252893
29.7117347418611// Avg:36.1959482523599
29.741446476603// Avg:36.1923782845636
29.7711879230796// Avg:36.1888287044854
29.8009591110027// Avg:36.1852994947652
29.8307600701137// Avg:36.1817906380978
29.8605908301838// Avg:36.1783021172325
29.890451421014// Avg:36.1748339149732
29.920341872435// Avg:36.171386014178
29.9502622143074// Avg:36.1679583977593
29.9802124765217// Avg:36.1645510486837
30.0101926889983// Avg:36.1611639499717
30.0402028816873// Avg:36.1577970846976
30.0702430845689// Avg:36.1544504359895
30.1003133276535// Avg:36.1511239870289
30.1304136409812// Avg:36.1478177210508
30.1605440546222// Avg:36.1445316213437
30.1907045986768// Avg:36.1412656712489
30.2208953032755// Avg:36.1380198541612
30.2511161985787// Avg:36.134794153528
30.2813673147773// Avg:36.1315885528496
30.3116486820921// Avg:36.128403035679
30.3419603307742// Avg:36.1252375856216
30,0385407274664// Avg:36,1219097032498 /// Deviation: 1 // on 22:55:36
30.0685792681939// Avg:36.1186018724109
30.0986478474621// Avg:36.1153140766573
30.1287464953096// Avg:36.1120462995932
30.1588752418049// Avg:36.1087985248754
30.1890341170467// Avg:36.1055707362124
